,customer_no,timestamp,location,origin
32176,thursday_889,2019-09-05 16:44:00,dairy,thursday
32177,thursday_889,2019-09-05 16:45:00,dairy,thursday
32178,thursday_889,2019-09-05 16:46:00,dairy,thursday
32179,thursday_889,2019-09-05 16:47:00,dairy,thursday
32180,thursday_889,2019-09-05 16:48:00,dairy,thursday
32181,thursday_889,2019-09-05 16:49:00,dairy,thursday
32182,thursday_889,2019-09-05 16:50:00,dairy,thursday
32183,thursday_889,2019-09-05 16:51:00,fruit,thursday
32184,thursday_889,2019-09-05 16:52:00,spices,thursday
32185,thursday_889,2019-09-05 16:53:00,spices,thursday
32186,thursday_889,2019-09-05 16:54:00,spices,thursday
32187,thursday_889,2019-09-05 16:55:00,checkout,thursday
32188,thursday_89,2019-09-05 07:47:00,fruit,thursday
32189,thursday_89,2019-09-05 07:48:00,fruit,thursday
32190,thursday_89,2019-09-05 07:49:00,checkout,thursday
32191,thursday_890,2019-09-05 16:27:00,dairy,thursday
32192,thursday_890,2019-09-05 16:28:00,drinks,thursday
32193,thursday_890,2019-09-05 16:29:00,drinks,thursday
32194,thursday_890,2019-09-05 16:30:00,fruit,thursday
32195,thursday_890,2019-09-05 16:31:00,fruit,thursday
32196,thursday_890,2019-09-05 16:32:00,fruit,thursday
32197,thursday_890,2019-09-05 16:33:00,fruit,thursday
32198,thursday_890,2019-09-05 16:34:00,drinks,thursday
32199,thursday_890,2019-09-05 16:35:00,spices,thursday
32200,thursday_890,2019-09-05 16:36:00,checkout,thursday
32201,thursday_891,2019-09-05 16:27:00,fruit,thursday
32202,thursday_891,2019-09-05 16:28:00,checkout,thursday
32203,thursday_892,2019-09-05 16:29:00,dairy,thursday
32204,thursday_892,2019-09-05 16:30:00,checkout,thursday
32205,thursday_893,2019-09-05 16:29:00,dairy,thursday
32206,thursday_893,2019-09-05 16:30:00,fruit,thursday
32207,thursday_893,2019-09-05 16:31:00,fruit,thursday
32208,thursday_893,2019-09-05 16:32:00,fruit,thursday
32209,thursday_893,2019-09-05 16:33:00,fruit,thursday
32210,thursday_893,2019-09-05 16:34:00,checkout,thursday
32211,thursday_894,2019-09-05 16:30:00,drinks,thursday
32212,thursday_894,2019-09-05 16:31:00,checkout,thursday
32213,thursday_895,2019-09-05 16:30:00,dairy,thursday
32214,thursday_895,2019-09-05 16:31:00,dairy,thursday
32215,thursday_895,2019-09-05 16:32:00,dairy,thursday
32216,thursday_895,2019-09-05 16:33:00,dairy,thursday
32217,thursday_895,2019-09-05 16:34:00,drinks,thursday
32218,thursday_895,2019-09-05 16:35:00,drinks,thursday
32219,thursday_895,2019-09-05 16:36:00,drinks,thursday
32220,thursday_895,2019-09-05 16:37:00,spices,thursday
32221,thursday_895,2019-09-05 16:38:00,spices,thursday
32222,thursday_895,2019-09-05 16:39:00,spices,thursday
32223,thursday_895,2019-09-05 16:40:00,dairy,thursday
32224,thursday_895,2019-09-05 16:41:00,dairy,thursday
32225,thursday_895,2019-09-05 16:42:00,dairy,thursday
32226,thursday_895,2019-09-05 16:43:00,dairy,thursday
32227,thursday_895,2019-09-05 16:44:00,dairy,thursday
32228,thursday_895,2019-09-05 16:45:00,dairy,thursday
32229,thursday_895,2019-09-05 16:46:00,fruit,thursday
32230,thursday_895,2019-09-05 16:47:00,fruit,thursday
32231,thursday_895,2019-09-05 16:48:00,fruit,thursday
32232,thursday_895,2019-09-05 16:49:00,checkout,thursday
32233,thursday_896,2019-09-05 16:30:00,dairy,thursday
32234,thursday_896,2019-09-05 16:31:00,checkout,thursday
32235,thursday_897,2019-09-05 16:30:00,spices,thursday
32236,thursday_897,2019-09-05 16:31:00,dairy,thursday
32237,thursday_897,2019-09-05 16:32:00,dairy,thursday
32238,thursday_897,2019-09-05 16:33:00,checkout,thursday
32239,thursday_898,2019-09-05 16:32:00,spices,thursday
32240,thursday_898,2019-09-05 16:33:00,spices,thursday
32241,thursday_898,2019-09-05 16:34:00,spices,thursday
32242,thursday_898,2019-09-05 16:35:00,spices,thursday
32243,thursday_898,2019-09-05 16:36:00,drinks,thursday
32244,thursday_898,2019-09-05 16:37:00,checkout,thursday
32245,thursday_899,2019-09-05 16:32:00,dairy,thursday
32246,thursday_899,2019-09-05 16:33:00,dairy,thursday
32247,thursday_899,2019-09-05 16:34:00,dairy,thursday
32248,thursday_899,2019-09-05 16:35:00,dairy,thursday
32249,thursday_899,2019-09-05 16:36:00,fruit,thursday
32250,thursday_899,2019-09-05 16:37:00,fruit,thursday
32251,thursday_899,2019-09-05 16:38:00,fruit,thursday
32252,thursday_899,2019-09-05 16:39:00,spices,thursday
32253,thursday_899,2019-09-05 16:40:00,dairy,thursday
32254,thursday_899,2019-09-05 16:41:00,spices,thursday
32255,thursday_899,2019-09-05 16:42:00,fruit,thursday
32256,thursday_899,2019-09-05 16:43:00,checkout,thursday
32257,thursday_9,2019-09-05 07:07:00,fruit,thursday
32258,thursday_9,2019-09-05 07:08:00,drinks,thursday
32259,thursday_9,2019-09-05 07:09:00,checkout,thursday
32260,thursday_90,2019-09-05 07:47:00,fruit,thursday
32261,thursday_90,2019-09-05 07:48:00,fruit,thursday
32262,thursday_90,2019-09-05 07:49:00,fruit,thursday
32263,thursday_90,2019-09-05 07:50:00,fruit,thursday
32264,thursday_90,2019-09-05 07:51:00,fruit,thursday
32265,thursday_90,2019-09-05 07:52:00,checkout,thursday
32266,thursday_900,2019-09-05 16:33:00,drinks,thursday
32267,thursday_900,2019-09-05 16:34:00,checkout,thursday
32268,thursday_901,2019-09-05 16:33:00,drinks,thursday
32269,thursday_901,2019-09-05 16:34:00,drinks,thursday
32270,thursday_901,2019-09-05 16:35:00,drinks,thursday
32271,thursday_901,2019-09-05 16:36:00,drinks,thursday
32272,thursday_901,2019-09-05 16:37:00,drinks,thursday
32273,thursday_901,2019-09-05 16:38:00,checkout,thursday
32274,thursday_902,2019-09-05 16:33:00,drinks,thursday
32275,thursday_902,2019-09-05 16:34:00,checkout,thursday
32276,thursday_903,2019-09-05 16:35:00,spices,thursday
32277,thursday_903,2019-09-05 16:36:00,drinks,thursday
32278,thursday_903,2019-09-05 16:37:00,spices,thursday
32279,thursday_903,2019-09-05 16:38:00,drinks,thursday
32280,thursday_903,2019-09-05 16:39:00,checkout,thursday
32281,thursday_904,2019-09-05 16:35:00,spices,thursday
32282,thursday_904,2019-09-05 16:36:00,drinks,thursday
32283,thursday_904,2019-09-05 16:37:00,checkout,thursday
32284,thursday_905,2019-09-05 16:35:00,fruit,thursday
32285,thursday_905,2019-09-05 16:36:00,fruit,thursday
32286,thursday_905,2019-09-05 16:37:00,fruit,thursday
32287,thursday_905,2019-09-05 16:38:00,fruit,thursday
32288,thursday_905,2019-09-05 16:39:00,fruit,thursday
32289,thursday_905,2019-09-05 16:40:00,fruit,thursday
32290,thursday_905,2019-09-05 16:41:00,fruit,thursday
32291,thursday_905,2019-09-05 16:42:00,fruit,thursday
32292,thursday_905,2019-09-05 16:43:00,checkout,thursday
32293,thursday_906,2019-09-05 16:35:00,spices,thursday
32294,thursday_906,2019-09-05 16:36:00,checkout,thursday
32295,thursday_907,2019-09-05 16:35:00,spices,thursday
32296,thursday_907,2019-09-05 16:36:00,spices,thursday
32297,thursday_907,2019-09-05 16:37:00,spices,thursday
32298,thursday_907,2019-09-05 16:38:00,spices,thursday
32299,thursday_907,2019-09-05 16:39:00,spices,thursday
32300,thursday_907,2019-09-05 16:40:00,drinks,thursday
32301,thursday_907,2019-09-05 16:41:00,drinks,thursday
32302,thursday_907,2019-09-05 16:42:00,spices,thursday
32303,thursday_907,2019-09-05 16:43:00,spices,thursday
32304,thursday_907,2019-09-05 16:44:00,spices,thursday
32305,thursday_907,2019-09-05 16:45:00,dairy,thursday
32306,thursday_907,2019-09-05 16:46:00,checkout,thursday
32307,thursday_908,2019-09-05 16:35:00,dairy,thursday
32308,thursday_908,2019-09-05 16:36:00,dairy,thursday
32309,thursday_908,2019-09-05 16:37:00,dairy,thursday
32310,thursday_908,2019-09-05 16:38:00,checkout,thursday
32311,thursday_909,2019-09-05 16:37:00,fruit,thursday
32312,thursday_909,2019-09-05 16:38:00,dairy,thursday
32313,thursday_909,2019-09-05 16:39:00,dairy,thursday
32314,thursday_909,2019-09-05 16:40:00,drinks,thursday
32315,thursday_909,2019-09-05 16:41:00,spices,thursday
32316,thursday_909,2019-09-05 16:42:00,spices,thursday
32317,thursday_909,2019-09-05 16:43:00,spices,thursday
32318,thursday_909,2019-09-05 16:44:00,fruit,thursday
32319,thursday_909,2019-09-05 16:45:00,fruit,thursday
32320,thursday_909,2019-09-05 16:46:00,fruit,thursday
32321,thursday_909,2019-09-05 16:47:00,dairy,thursday
32322,thursday_909,2019-09-05 16:48:00,dairy,thursday
32323,thursday_909,2019-09-05 16:49:00,dairy,thursday
32324,thursday_909,2019-09-05 16:50:00,dairy,thursday
32325,thursday_909,2019-09-05 16:51:00,checkout,thursday
32326,thursday_91,2019-09-05 07:47:00,spices,thursday
32327,thursday_91,2019-09-05 07:48:00,checkout,thursday
32328,thursday_910,2019-09-05 16:37:00,dairy,thursday
32329,thursday_910,2019-09-05 16:38:00,dairy,thursday
32330,thursday_910,2019-09-05 16:39:00,dairy,thursday
32331,thursday_910,2019-09-05 16:40:00,dairy,thursday
32332,thursday_910,2019-09-05 16:41:00,dairy,thursday
32333,thursday_910,2019-09-05 16:42:00,dairy,thursday
32334,thursday_910,2019-09-05 16:43:00,dairy,thursday
32335,thursday_910,2019-09-05 16:44:00,checkout,thursday
32336,thursday_911,2019-09-05 16:37:00,fruit,thursday
32337,thursday_911,2019-09-05 16:38:00,fruit,thursday
32338,thursday_911,2019-09-05 16:39:00,fruit,thursday
32339,thursday_911,2019-09-05 16:40:00,fruit,thursday
32340,thursday_911,2019-09-05 16:41:00,fruit,thursday
32341,thursday_911,2019-09-05 16:42:00,fruit,thursday
32342,thursday_911,2019-09-05 16:43:00,fruit,thursday
32343,thursday_911,2019-09-05 16:44:00,checkout,thursday
32344,thursday_912,2019-09-05 16:37:00,dairy,thursday
32345,thursday_912,2019-09-05 16:38:00,drinks,thursday
32346,thursday_912,2019-09-05 16:39:00,drinks,thursday
32347,thursday_912,2019-09-05 16:40:00,drinks,thursday
32348,thursday_912,2019-09-05 16:41:00,checkout,thursday
32349,thursday_913,2019-09-05 16:39:00,drinks,thursday
32350,thursday_913,2019-09-05 16:40:00,checkout,thursday
32351,thursday_914,2019-09-05 16:40:00,fruit,thursday
32352,thursday_914,2019-09-05 16:41:00,fruit,thursday
32353,thursday_914,2019-09-05 16:42:00,fruit,thursday
32354,thursday_914,2019-09-05 16:43:00,fruit,thursday
32355,thursday_914,2019-09-05 16:44:00,fruit,thursday
32356,thursday_914,2019-09-05 16:45:00,fruit,thursday
32357,thursday_914,2019-09-05 16:46:00,fruit,thursday
32358,thursday_914,2019-09-05 16:47:00,fruit,thursday
32359,thursday_914,2019-09-05 16:48:00,checkout,thursday
32360,thursday_915,2019-09-05 16:43:00,spices,thursday
32361,thursday_915,2019-09-05 16:44:00,spices,thursday
32362,thursday_915,2019-09-05 16:45:00,spices,thursday
32363,thursday_915,2019-09-05 16:46:00,drinks,thursday
32364,thursday_915,2019-09-05 16:47:00,checkout,thursday
32365,thursday_916,2019-09-05 16:43:00,fruit,thursday
32366,thursday_916,2019-09-05 16:44:00,fruit,thursday
32367,thursday_916,2019-09-05 16:45:00,fruit,thursday
32368,thursday_916,2019-09-05 16:46:00,fruit,thursday
32369,thursday_916,2019-09-05 16:47:00,checkout,thursday
32370,thursday_917,2019-09-05 16:43:00,drinks,thursday
32371,thursday_917,2019-09-05 16:44:00,drinks,thursday
32372,thursday_917,2019-09-05 16:45:00,drinks,thursday
32373,thursday_917,2019-09-05 16:46:00,drinks,thursday
32374,thursday_917,2019-09-05 16:47:00,drinks,thursday
32375,thursday_917,2019-09-05 16:48:00,drinks,thursday
32376,thursday_917,2019-09-05 16:49:00,dairy,thursday
32377,thursday_917,2019-09-05 16:50:00,drinks,thursday
32378,thursday_917,2019-09-05 16:51:00,fruit,thursday
32379,thursday_917,2019-09-05 16:52:00,checkout,thursday
32380,thursday_918,2019-09-05 16:43:00,drinks,thursday
32381,thursday_918,2019-09-05 16:44:00,drinks,thursday
32382,thursday_918,2019-09-05 16:45:00,drinks,thursday
32383,thursday_918,2019-09-05 16:46:00,drinks,thursday
32384,thursday_918,2019-09-05 16:47:00,drinks,thursday
32385,thursday_918,2019-09-05 16:48:00,drinks,thursday
32386,thursday_918,2019-09-05 16:49:00,fruit,thursday
32387,thursday_918,2019-09-05 16:50:00,checkout,thursday
32388,thursday_919,2019-09-05 16:43:00,dairy,thursday
32389,thursday_919,2019-09-05 16:44:00,dairy,thursday
32390,thursday_919,2019-09-05 16:45:00,dairy,thursday
32391,thursday_919,2019-09-05 16:46:00,dairy,thursday
32392,thursday_919,2019-09-05 16:47:00,dairy,thursday
32393,thursday_919,2019-09-05 16:48:00,dairy,thursday
32394,thursday_919,2019-09-05 16:49:00,checkout,thursday
32395,thursday_92,2019-09-05 07:47:00,fruit,thursday
32396,thursday_92,2019-09-05 07:48:00,fruit,thursday
32397,thursday_92,2019-09-05 07:49:00,fruit,thursday
32398,thursday_92,2019-09-05 07:50:00,checkout,thursday
32399,thursday_920,2019-09-05 16:45:00,spices,thursday
32400,thursday_920,2019-09-05 16:46:00,drinks,thursday
32401,thursday_920,2019-09-05 16:47:00,drinks,thursday
32402,thursday_920,2019-09-05 16:48:00,drinks,thursday
32403,thursday_920,2019-09-05 16:49:00,drinks,thursday
32404,thursday_920,2019-09-05 16:50:00,checkout,thursday
32405,thursday_921,2019-09-05 16:45:00,dairy,thursday
32406,thursday_921,2019-09-05 16:46:00,fruit,thursday
32407,thursday_921,2019-09-05 16:47:00,fruit,thursday
32408,thursday_921,2019-09-05 16:48:00,checkout,thursday
32409,thursday_922,2019-09-05 16:45:00,fruit,thursday
32410,thursday_922,2019-09-05 16:46:00,fruit,thursday
32411,thursday_922,2019-09-05 16:47:00,drinks,thursday
32412,thursday_922,2019-09-05 16:48:00,drinks,thursday
32413,thursday_922,2019-09-05 16:49:00,checkout,thursday
32414,thursday_923,2019-09-05 16:46:00,drinks,thursday
32415,thursday_923,2019-09-05 16:47:00,checkout,thursday
32416,thursday_924,2019-09-05 16:46:00,fruit,thursday
32417,thursday_924,2019-09-05 16:47:00,checkout,thursday
32418,thursday_925,2019-09-05 16:46:00,drinks,thursday
32419,thursday_925,2019-09-05 16:47:00,drinks,thursday
32420,thursday_925,2019-09-05 16:48:00,drinks,thursday
32421,thursday_925,2019-09-05 16:49:00,drinks,thursday
32422,thursday_925,2019-09-05 16:50:00,drinks,thursday
32423,thursday_925,2019-09-05 16:51:00,drinks,thursday
32424,thursday_925,2019-09-05 16:52:00,drinks,thursday
32425,thursday_925,2019-09-05 16:53:00,drinks,thursday
32426,thursday_925,2019-09-05 16:54:00,spices,thursday
32427,thursday_925,2019-09-05 16:55:00,spices,thursday
32428,thursday_925,2019-09-05 16:56:00,spices,thursday
32429,thursday_925,2019-09-05 16:57:00,spices,thursday
32430,thursday_925,2019-09-05 16:58:00,drinks,thursday
32431,thursday_925,2019-09-05 16:59:00,checkout,thursday
32432,thursday_926,2019-09-05 16:46:00,dairy,thursday
32433,thursday_926,2019-09-05 16:47:00,dairy,thursday
32434,thursday_926,2019-09-05 16:48:00,dairy,thursday
32435,thursday_926,2019-09-05 16:49:00,dairy,thursday
32436,thursday_926,2019-09-05 16:50:00,dairy,thursday
32437,thursday_926,2019-09-05 16:51:00,dairy,thursday
32438,thursday_926,2019-09-05 16:52:00,checkout,thursday
32439,thursday_927,2019-09-05 16:46:00,fruit,thursday
32440,thursday_927,2019-09-05 16:47:00,checkout,thursday
32441,thursday_928,2019-09-05 16:47:00,fruit,thursday
32442,thursday_928,2019-09-05 16:48:00,fruit,thursday
32443,thursday_928,2019-09-05 16:49:00,fruit,thursday
32444,thursday_928,2019-09-05 16:50:00,fruit,thursday
32445,thursday_928,2019-09-05 16:51:00,fruit,thursday
32446,thursday_928,2019-09-05 16:52:00,fruit,thursday
32447,thursday_928,2019-09-05 16:53:00,fruit,thursday
32448,thursday_928,2019-09-05 16:54:00,checkout,thursday
32449,thursday_929,2019-09-05 16:47:00,fruit,thursday
32450,thursday_929,2019-09-05 16:48:00,checkout,thursday
32451,thursday_93,2019-09-05 07:49:00,dairy,thursday
32452,thursday_93,2019-09-05 07:50:00,checkout,thursday
32453,thursday_930,2019-09-05 16:47:00,spices,thursday
32454,thursday_930,2019-09-05 16:48:00,spices,thursday
32455,thursday_930,2019-09-05 16:49:00,dairy,thursday
32456,thursday_930,2019-09-05 16:50:00,checkout,thursday
32457,thursday_931,2019-09-05 16:49:00,drinks,thursday
32458,thursday_931,2019-09-05 16:50:00,drinks,thursday
32459,thursday_931,2019-09-05 16:51:00,checkout,thursday
32460,thursday_932,2019-09-05 16:49:00,fruit,thursday
32461,thursday_932,2019-09-05 16:50:00,checkout,thursday
32462,thursday_933,2019-09-05 16:49:00,fruit,thursday
32463,thursday_933,2019-09-05 16:50:00,fruit,thursday
32464,thursday_933,2019-09-05 16:51:00,fruit,thursday
32465,thursday_933,2019-09-05 16:52:00,checkout,thursday
32466,thursday_934,2019-09-05 16:50:00,spices,thursday
32467,thursday_934,2019-09-05 16:51:00,dairy,thursday
32468,thursday_934,2019-09-05 16:52:00,dairy,thursday
32469,thursday_934,2019-09-05 16:53:00,fruit,thursday
32470,thursday_934,2019-09-05 16:54:00,fruit,thursday
32471,thursday_934,2019-09-05 16:55:00,checkout,thursday
32472,thursday_935,2019-09-05 16:51:00,fruit,thursday
32473,thursday_935,2019-09-05 16:52:00,checkout,thursday
32474,thursday_936,2019-09-05 16:51:00,fruit,thursday
32475,thursday_936,2019-09-05 16:52:00,checkout,thursday
32476,thursday_937,2019-09-05 16:51:00,fruit,thursday
32477,thursday_937,2019-09-05 16:52:00,fruit,thursday
32478,thursday_937,2019-09-05 16:53:00,fruit,thursday
32479,thursday_937,2019-09-05 16:54:00,fruit,thursday
32480,thursday_937,2019-09-05 16:55:00,fruit,thursday
32481,thursday_937,2019-09-05 16:56:00,fruit,thursday
32482,thursday_937,2019-09-05 16:57:00,fruit,thursday
32483,thursday_937,2019-09-05 16:58:00,checkout,thursday
32484,thursday_938,2019-09-05 16:51:00,spices,thursday
32485,thursday_938,2019-09-05 16:52:00,drinks,thursday
32486,thursday_938,2019-09-05 16:53:00,drinks,thursday
32487,thursday_938,2019-09-05 16:54:00,fruit,thursday
32488,thursday_938,2019-09-05 16:55:00,dairy,thursday
32489,thursday_938,2019-09-05 16:56:00,dairy,thursday
32490,thursday_938,2019-09-05 16:57:00,dairy,thursday
32491,thursday_938,2019-09-05 16:58:00,dairy,thursday
32492,thursday_938,2019-09-05 16:59:00,dairy,thursday
32493,thursday_938,2019-09-05 17:00:00,dairy,thursday
32494,thursday_938,2019-09-05 17:01:00,dairy,thursday
32495,thursday_938,2019-09-05 17:02:00,spices,thursday
32496,thursday_938,2019-09-05 17:03:00,fruit,thursday
32497,thursday_938,2019-09-05 17:04:00,fruit,thursday
32498,thursday_938,2019-09-05 17:05:00,fruit,thursday
32499,thursday_938,2019-09-05 17:06:00,fruit,thursday
32500,thursday_938,2019-09-05 17:07:00,spices,thursday
32501,thursday_938,2019-09-05 17:08:00,spices,thursday
32502,thursday_938,2019-09-05 17:09:00,dairy,thursday
32503,thursday_938,2019-09-05 17:10:00,dairy,thursday
32504,thursday_938,2019-09-05 17:11:00,dairy,thursday
32505,thursday_938,2019-09-05 17:12:00,dairy,thursday
32506,thursday_938,2019-09-05 17:13:00,dairy,thursday
32507,thursday_938,2019-09-05 17:14:00,dairy,thursday
32508,thursday_938,2019-09-05 17:15:00,dairy,thursday
32509,thursday_938,2019-09-05 17:16:00,drinks,thursday
32510,thursday_938,2019-09-05 17:17:00,drinks,thursday
32511,thursday_938,2019-09-05 17:18:00,drinks,thursday
32512,thursday_938,2019-09-05 17:19:00,checkout,thursday
32513,thursday_939,2019-09-05 16:52:00,dairy,thursday
32514,thursday_939,2019-09-05 16:53:00,dairy,thursday
32515,thursday_939,2019-09-05 16:54:00,drinks,thursday
32516,thursday_939,2019-09-05 16:55:00,fruit,thursday
32517,thursday_939,2019-09-05 16:56:00,fruit,thursday
32518,thursday_939,2019-09-05 16:57:00,fruit,thursday
32519,thursday_939,2019-09-05 16:58:00,checkout,thursday
32520,thursday_94,2019-09-05 07:49:00,spices,thursday
32521,thursday_94,2019-09-05 07:50:00,spices,thursday
32522,thursday_94,2019-09-05 07:51:00,dairy,thursday
32523,thursday_94,2019-09-05 07:52:00,dairy,thursday
32524,thursday_94,2019-09-05 07:53:00,dairy,thursday
32525,thursday_94,2019-09-05 07:54:00,checkout,thursday
32526,thursday_940,2019-09-05 16:52:00,fruit,thursday
32527,thursday_940,2019-09-05 16:53:00,checkout,thursday
32528,thursday_941,2019-09-05 16:52:00,dairy,thursday
32529,thursday_941,2019-09-05 16:53:00,dairy,thursday
32530,thursday_941,2019-09-05 16:54:00,spices,thursday
32531,thursday_941,2019-09-05 16:55:00,drinks,thursday
32532,thursday_941,2019-09-05 16:56:00,drinks,thursday
32533,thursday_941,2019-09-05 16:57:00,drinks,thursday
32534,thursday_941,2019-09-05 16:58:00,drinks,thursday
32535,thursday_941,2019-09-05 16:59:00,drinks,thursday
32536,thursday_941,2019-09-05 17:00:00,drinks,thursday
32537,thursday_941,2019-09-05 17:01:00,checkout,thursday
32538,thursday_942,2019-09-05 16:52:00,fruit,thursday
32539,thursday_942,2019-09-05 16:53:00,fruit,thursday
32540,thursday_942,2019-09-05 16:54:00,checkout,thursday
32541,thursday_943,2019-09-05 16:52:00,spices,thursday
32542,thursday_943,2019-09-05 16:53:00,spices,thursday
32543,thursday_943,2019-09-05 16:54:00,dairy,thursday
32544,thursday_943,2019-09-05 16:55:00,dairy,thursday
32545,thursday_943,2019-09-05 16:56:00,fruit,thursday
32546,thursday_943,2019-09-05 16:57:00,fruit,thursday
32547,thursday_943,2019-09-05 16:58:00,dairy,thursday
32548,thursday_943,2019-09-05 16:59:00,dairy,thursday
32549,thursday_943,2019-09-05 17:00:00,checkout,thursday
32550,thursday_944,2019-09-05 16:52:00,dairy,thursday
32551,thursday_944,2019-09-05 16:53:00,dairy,thursday
32552,thursday_944,2019-09-05 16:54:00,dairy,thursday
32553,thursday_944,2019-09-05 16:55:00,dairy,thursday
32554,thursday_944,2019-09-05 16:56:00,checkout,thursday
32555,thursday_945,2019-09-05 16:53:00,dairy,thursday
32556,thursday_945,2019-09-05 16:54:00,dairy,thursday
32557,thursday_945,2019-09-05 16:55:00,checkout,thursday
32558,thursday_946,2019-09-05 16:53:00,fruit,thursday
32559,thursday_946,2019-09-05 16:54:00,spices,thursday
32560,thursday_946,2019-09-05 16:55:00,spices,thursday
32561,thursday_946,2019-09-05 16:56:00,fruit,thursday
32562,thursday_946,2019-09-05 16:57:00,fruit,thursday
32563,thursday_946,2019-09-05 16:58:00,fruit,thursday
32564,thursday_946,2019-09-05 16:59:00,fruit,thursday
32565,thursday_946,2019-09-05 17:00:00,fruit,thursday
32566,thursday_946,2019-09-05 17:01:00,fruit,thursday
32567,thursday_946,2019-09-05 17:02:00,fruit,thursday
32568,thursday_946,2019-09-05 17:03:00,dairy,thursday
32569,thursday_946,2019-09-05 17:04:00,dairy,thursday
32570,thursday_946,2019-09-05 17:05:00,drinks,thursday
32571,thursday_946,2019-09-05 17:06:00,drinks,thursday
32572,thursday_946,2019-09-05 17:07:00,drinks,thursday
32573,thursday_946,2019-09-05 17:08:00,drinks,thursday
32574,thursday_946,2019-09-05 17:09:00,checkout,thursday
32575,thursday_947,2019-09-05 16:54:00,drinks,thursday
32576,thursday_947,2019-09-05 16:55:00,drinks,thursday
32577,thursday_947,2019-09-05 16:56:00,drinks,thursday
32578,thursday_947,2019-09-05 16:57:00,checkout,thursday
32579,thursday_948,2019-09-05 16:54:00,dairy,thursday
32580,thursday_948,2019-09-05 16:55:00,dairy,thursday
32581,thursday_948,2019-09-05 16:56:00,dairy,thursday
32582,thursday_948,2019-09-05 16:57:00,checkout,thursday
32583,thursday_949,2019-09-05 16:54:00,fruit,thursday
32584,thursday_949,2019-09-05 16:55:00,checkout,thursday
32585,thursday_95,2019-09-05 07:50:00,fruit,thursday
32586,thursday_95,2019-09-05 07:51:00,fruit,thursday
32587,thursday_95,2019-09-05 07:52:00,fruit,thursday
32588,thursday_95,2019-09-05 07:53:00,fruit,thursday
32589,thursday_95,2019-09-05 07:54:00,fruit,thursday
32590,thursday_95,2019-09-05 07:55:00,fruit,thursday
32591,thursday_95,2019-09-05 07:56:00,fruit,thursday
32592,thursday_95,2019-09-05 07:57:00,spices,thursday
32593,thursday_95,2019-09-05 07:58:00,spices,thursday
32594,thursday_95,2019-09-05 07:59:00,drinks,thursday
32595,thursday_95,2019-09-05 08:00:00,drinks,thursday
32596,thursday_95,2019-09-05 08:01:00,fruit,thursday
32597,thursday_95,2019-09-05 08:02:00,fruit,thursday
32598,thursday_95,2019-09-05 08:03:00,fruit,thursday
32599,thursday_95,2019-09-05 08:04:00,fruit,thursday
32600,thursday_95,2019-09-05 08:05:00,fruit,thursday
32601,thursday_95,2019-09-05 08:06:00,checkout,thursday
32602,thursday_950,2019-09-05 16:55:00,fruit,thursday
32603,thursday_950,2019-09-05 16:56:00,fruit,thursday
32604,thursday_950,2019-09-05 16:57:00,fruit,thursday
32605,thursday_950,2019-09-05 16:58:00,checkout,thursday
32606,thursday_951,2019-09-05 16:58:00,dairy,thursday
32607,thursday_951,2019-09-05 16:59:00,checkout,thursday
32608,thursday_952,2019-09-05 16:58:00,dairy,thursday
32609,thursday_952,2019-09-05 16:59:00,checkout,thursday
32610,thursday_953,2019-09-05 16:59:00,dairy,thursday
32611,thursday_953,2019-09-05 17:00:00,dairy,thursday
32612,thursday_953,2019-09-05 17:01:00,dairy,thursday
32613,thursday_953,2019-09-05 17:02:00,dairy,thursday
32614,thursday_953,2019-09-05 17:03:00,dairy,thursday
32615,thursday_953,2019-09-05 17:04:00,dairy,thursday
32616,thursday_953,2019-09-05 17:05:00,fruit,thursday
32617,thursday_953,2019-09-05 17:06:00,checkout,thursday
32618,thursday_954,2019-09-05 16:59:00,dairy,thursday
32619,thursday_954,2019-09-05 17:00:00,dairy,thursday
32620,thursday_954,2019-09-05 17:01:00,drinks,thursday
32621,thursday_954,2019-09-05 17:02:00,drinks,thursday
32622,thursday_954,2019-09-05 17:03:00,checkout,thursday
32623,thursday_955,2019-09-05 16:59:00,fruit,thursday
32624,thursday_955,2019-09-05 17:00:00,drinks,thursday
32625,thursday_955,2019-09-05 17:01:00,drinks,thursday
32626,thursday_955,2019-09-05 17:02:00,spices,thursday
32627,thursday_955,2019-09-05 17:03:00,spices,thursday
32628,thursday_955,2019-09-05 17:04:00,fruit,thursday
32629,thursday_955,2019-09-05 17:05:00,fruit,thursday
32630,thursday_955,2019-09-05 17:06:00,fruit,thursday
32631,thursday_955,2019-09-05 17:07:00,fruit,thursday
32632,thursday_955,2019-09-05 17:08:00,fruit,thursday
32633,thursday_955,2019-09-05 17:09:00,checkout,thursday
32634,thursday_956,2019-09-05 16:59:00,spices,thursday
32635,thursday_956,2019-09-05 17:00:00,drinks,thursday
32636,thursday_956,2019-09-05 17:01:00,drinks,thursday
32637,thursday_956,2019-09-05 17:02:00,checkout,thursday
32638,thursday_957,2019-09-05 16:59:00,dairy,thursday
32639,thursday_957,2019-09-05 17:00:00,dairy,thursday
32640,thursday_957,2019-09-05 17:01:00,fruit,thursday
32641,thursday_957,2019-09-05 17:02:00,fruit,thursday
32642,thursday_957,2019-09-05 17:03:00,fruit,thursday
32643,thursday_957,2019-09-05 17:04:00,fruit,thursday
